galaxy,radius_kpc,delta_v2,delta_sign,vobs,vbar,W,r_norm,radial_bin
UGC07323,5.82,2797.364699999999,positive,85.6,67.30523976630646,0.6175204420190016,1.0,edge
UGC07399,0.61,1211.4374999999995,positive,47.3,32.02893223321689,1.1809080740164883,0.09951060358890701,core
UGC07399,1.22,3365.1031000000007,positive,70.4,39.88805460285072,2.1150111601916937,0.19902120717781402,core
UGC07399,1.84,5417.342600000001,positive,83.7,39.8540763285263,3.410678671429185,0.300163132137031,inner_disk
UGC07399,2.45,6290.180199999999,positive,89.1,40.60332252414819,3.8153988239203245,0.39967373572593806,inner_disk
UGC07399,3.07,6702.286400000001,positive,91.7,41.31105905202625,3.927266062253707,0.5008156606851549,mid_disk
UGC07399,3.68,7384.261999999999,positive,95.1,40.74000490917987,4.449025996717572,0.600326264274062,outer_disk
UGC07399,4.3,7782.290800000001,positive,96.9,40.091385608382254,4.841783013604268,0.7014681892332789,outer_disk
UGC07399,4.91,8384.1148,positive,100.0,40.19807458075573,5.1885584446221795,0.800978792822186,edge
UGC07399,5.52,8962.7375,positive,103.0,40.57416049655248,5.444294272632706,0.9004893964110929,edge
UGC07399,6.13,9619.095,positive,106.0,40.21075726717914,5.9490786409838545,1.0,edge
UGC07524,0.35,-31.71459999999996,negative,14.4,15.462037381923508,-0.13265566480086116,0.03274087932647334,core
UGC07524,0.69,271.6690999999999,positive,24.4,17.991411840097484,0.8392855653340886,0.06454630495790459,core
UGC07524,1.03,440.8422999999999,positive,29.2,20.29279921548528,1.070531234147252,0.09635173058933584,core
UGC07524,1.38,620.2067,positive,32.9,21.498913926056822,1.3418482732598405,0.12909260991580918,core
UGC07524,1.72,896.0466999999998,positive,37.8,23.082315741710143,1.681790480473384,0.16089803554724041,core
UGC07524,2.07,1119.0166,positive,42.0,25.396523384116968,1.734954108896446,0.19363891487371374,core
UGC07524,2.41,1297.6407000000002,positive,45.1,27.13612536822455,1.7622145572880348,0.22544434050514503,inner_disk
UGC07524,2.76,1378.5852000000002,positive,47.6,29.78547968389967,1.5539048223642062,0.25818521983161835,inner_disk
UGC07524,3.1,1743.5142999999996,positive,52.3,31.49247052868352,1.757972392346374,0.2899906454630496,inner_disk
UGC07524,3.45,2185.3378,positive,57.3,33.1353617756016,1.9903760837675815,0.32273152478952294,inner_disk
UGC07524,3.79,2581.812,positive,61.4,34.469522770122595,2.172971717328144,0.3545369504209542,inner_disk
UGC07524,4.14,2846.5267000000003,positive,64.5,36.24532107734735,2.166762742199975,0.38727782974742747,inner_disk
UGC07524,4.48,3001.2942000000007,positive,66.4,37.518872584340805,2.1321070668904514,0.4190832553788588,mid_disk
UGC07524,4.82,3012.0272000000004,positive,66.9,38.25680070262018,2.0579820970839506,0.45088868101029006,mid_disk
UGC07524,5.17,3278.6120000000005,positive,69.4,39.21413010637875,2.1320866617937404,0.48362956033676335,mid_disk
UGC07524,5.51,3364.5406000000003,positive,70.2,39.54111025249544,2.1519295754126926,0.5154349859681946,mid_disk
UGC07524,5.86,3469.3391000000006,positive,70.9,39.464805840140656,2.2275466591382225,0.548175865294668,mid_disk
UGC07524,6.2,3627.25,positive,72.3,40.00049999687504,2.266974575635609,0.5799812909260992,mid_disk
UGC07524,6.55,3788.020700000001,positive,73.9,40.904636656496535,2.263952261707627,0.6127221702525725,outer_disk
UGC07524,6.89,3869.8843,positive,75.0,41.89410101673027,2.2049169180128696,0.6445275958840038,outer_disk
UGC07524,7.25,3853.9855,positive,75.5,42.96818008712959,2.087450362610558,0.6782039289055192,outer_disk
UGC07524,7.58,3997.563099999999,positive,77.1,44.12308806056077,2.053352577442016,0.7090739008419084,outer_disk
UGC07524,7.94,3866.9447,positive,77.0,45.409859061661926,1.8752866133124562,0.7427502338634239,outer_disk
UGC07524,8.27,3752.0895,positive,77.0,46.65737347944052,1.723584639791117,0.7736202057998129,outer_disk
UGC07524,8.63,3815.131800000001,positive,78.2,47.95944328284055,1.6586749266838845,0.8072965388213285,edge
UGC07524,8.97,3944.997499999999,positive,79.6,48.89951431251644,1.6498240918381746,0.8391019644527596,edge
UGC07524,9.3,3973.9152,positive,80.3,49.74107759186565,1.6061578187604213,0.8699719363891488,edge
UGC07524,9.66,4048.003100000001,positive,81.2,50.45232303868673,1.5902979563154762,0.9036482694106642,edge
UGC07524,9.99,4165.0386,positive,82.3,51.07104267586477,1.5968700716503017,0.9345182413470534,edge
UGC07524,10.35,4334.234299999999,positive,83.8,51.84790931175529,1.6123149727716142,0.9681945743685688,edge
UGC07524,10.69,3578.184,positive,79.0,51.60248056053119,1.3437593885570769,1.0,edge
UGC07559,0.36,-12.097199999999988,negative,9.31,9.938475738260871,-0.12247439338363698,0.1422924901185771,core
UGC07559,0.72,-4.128100000000018,negative,15.9,16.02928881766125,-0.01606651563158604,0.2845849802371542,inner_disk
UGC07559,1.08,122.43499999999987,positive,21.4,18.317341510164624,0.3649057447284103,0.42687747035573126,mid_disk
UGC07559,1.45,289.9890000000001,positive,26.1,19.779307369066288,0.741240884308358,0.5731225296442688,mid_disk
UGC07559,1.8,461.8137999999999,positive,29.7,20.500639014430742,1.0988340524635942,0.7114624505928855,outer_disk
UGC07559,2.17,516.3122000000001,positive,31.1,21.23435424024004,1.1450758908116203,0.857707509881423,edge
UGC07559,2.53,520.4866000000001,positive,32.1,22.58148356508049,1.0207152682147942,1.0,edge
UGC07577,0.19,-1.053399999999998,negative,3.74,3.8782728114458376,-0.0700352370188151,0.11242603550295859,core
UGC07577,0.38,-12.319999999999991,negative,5.4,6.440496875241847,-0.29701060752169695,0.22485207100591717,inner_disk
UGC07577,0.57,-23.575900000000004,negative,7.31,8.775648124212822,-0.3061328104710954,0.33727810650887574,inner_disk
UGC07577,0.75,-53.0641,negative,8.85,11.462399399776643,-0.40387756437871153,0.4437869822485207,mid_disk
UGC07577,0.94,-55.8048,negative,10.7,13.049704977508112,-0.3276952672659412,0.5562130177514792,mid_disk
UGC07577,1.13,-44.75049999999999,negative,12.4,14.08937542973428,-0.22543140035413733,0.6686390532544378,outer_disk
UGC07577,1.32,-35.59370000000001,negative,14.1,15.310248201776483,-0.15184785905683232,0.7810650887573966,outer_disk
UGC07577,1.51,10.625799999999998,positive,15.9,15.56226847217333,0.043874868798212265,0.893491124260355,edge
UGC07577,1.69,92.76870000000004,positive,17.8,14.969011323397414,0.41401419994439287,1.0,edge
UGC07603,0.34,-23.51699999999994,negative,19.6,20.19101285225682,-0.05768537346968296,0.0827250608272506,core
UGC07603,0.68,234.1811,positive,32.5,28.671743930218128,0.2848679715289071,0.1654501216545012,core
UGC07603,1.02,723.6614999999999,positive,41.9,32.123955235929465,0.7012573786385656,0.2481751824817518,inner_disk
UGC07603,1.37,1460.0235,positive,50.6,33.17132044402212,1.3268881837510618,0.3333333333333333,inner_disk
UGC07603,1.71,2029.1823,positive,57.0,34.92588867874374,1.6635127527662534,0.4160583941605839,mid_disk
UGC07603,2.05,2461.7906000000003,positive,60.5,34.618772364137925,2.0541293263668345,0.49878345498783444,mid_disk
UGC07603,2.39,2577.5463,positive,60.5,32.90446322309483,2.3806571456253445,0.5815085158150851,mid_disk
UGC07603,2.74,2661.9788,positive,60.0,30.627131762540223,2.8378663509950512,0.6666666666666666,outer_disk
UGC07603,3.08,2936.2711,positive,61.5,29.085716425764726,3.470856188020765,0.7493917274939172,outer_disk
UGC07603,3.42,2979.1098,positive,61.5,28.33972829792128,3.709327213355775,0.8321167883211678,edge
UGC07603,3.76,3197.7983,positive,63.0,27.770518540351382,4.146513551513178,0.9148418491484184,edge
UGC07603,4.11,3365.5103,positive,64.0,27.02757295799976,4.6071974731471235,1.0,edge
UGC07608,0.6,98.664,positive,14.6,10.70028037015853,0.8617244270542204,0.12552301255230125,core
UGC07608,1.19,780.3315,positive,31.5,14.55742078803797,3.6822245344318687,0.24895397489539747,inner_disk
UGC07608,1.79,1694.9669999999996,positive,44.8,17.665588017385666,5.43131574984058,0.37447698744769875,inner_disk
UGC07608,2.38,2114.5271,positive,50.6,21.114755504149223,4.742869133255981,0.49790794979079495,mid_disk
UGC07608,2.99,2580.4742,positive,55.6,22.6027830144874,5.050980473522653,0.6255230125523012,outer_disk
UGC07608,3.59,3170.1318,positive,61.4,24.49139032394854,5.285066290647888,0.7510460251046024,outer_disk
UGC07608,4.18,3635.3803,positive,66.0,26.844360674078278,5.044797276566264,0.8744769874476986,edge
UGC07608,4.78,3956.328,positive,69.3,29.088863848558955,4.675615307707035,1.0,edge
UGC07690,0.59,-59.865200000000186,negative,45.3,45.956013752282736,-0.028345866427469762,0.14285714285714285,core
UGC07690,1.18,1051.6549999999993,positive,59.8,50.24325825421755,0.4165984982480878,0.2857142857142857,inner_disk
UGC07690,1.77,1391.4939,positive,60.7,47.88523885290749,0.6068452972946614,0.4285714285714286,mid_disk
UGC07690,2.36,1322.515,positive,58.8,46.2052486196103,0.6194667259974005,0.5714285714285714,mid_disk
UGC07690,2.95,1458.0095,positive,57.9,43.52471137181728,0.7696416359687401,0.7142857142857143,outer_disk
UGC07690,3.54,1563.7998999999998,positive,56.9,40.91222433454334,0.9342755788126739,0.8571428571428572,edge
UGC07690,4.13,1652.5522999999998,positive,55.9,38.37001042480964,1.1224613055173691,1.0,edge
UGC07866,0.33,55.3535,positive,12.2,9.66884170932589,0.592101533376477,0.14224137931034483,core
UGC07866,0.66,189.75799999999995,positive,19.4,13.660234258606256,1.0169130020042656,0.28448275862068967,inner_disk
UGC07866,1.0,246.69749999999996,positive,23.9,18.014230485924177,0.760209545086861,0.4310344827586207,mid_disk
UGC07866,1.33,291.4275,positive,26.0,19.610520135886247,0.7577959942533594,0.5732758620689656,mid_disk
UGC07866,1.67,378.8335000000001,positive,28.2,20.40604077228113,0.9097684594260661,0.7198275862068966,outer_disk
UGC07866,2.0,484.4003000000002,positive,30.6,21.25934382806769,1.071777638581494,0.8620689655172414,edge
UGC07866,2.32,622.6519000000001,positive,33.1,21.747599867571594,1.3165054155960116,1.0,edge
UGC08286,0.47,217.51789999999997,positive,22.2,16.59283279009344,0.7900488191830585,0.058457711442786074,core
UGC08286,0.95,1287.7587,positive,43.4,24.409041357660897,2.161389543795893,0.1181592039800995,core
UGC08286,1.42,2723.0430000000006,positive,60.2,30.016612067320324,3.02225534602224,0.17661691542288557,core
UGC08286,1.9,3569.061499999999,positive,69.6,35.70852139195909,2.799047681414416,0.236318407960199,inner_disk
UGC08286,2.37,3642.4996,positive,72.5,40.17151229416189,2.257164181028243,0.2947761194029851,inner_disk
UGC08286,2.84,3843.6143,positive,74.3,40.94967277036533,2.2921283312770293,0.35323383084577115,inner_disk
UGC08286,3.3,3953.011199999999,positive,75.8,42.33944732752189,2.205147658009287,0.41044776119402987,mid_disk
UGC08286,3.78,4108.430700000001,positive,77.2,43.028005996095146,2.2190828899908848,0.4701492537313433,mid_disk
UGC08286,4.25,4361.8379,positive,79.3,43.89364532594667,2.263946822573728,0.5286069651741294,mid_disk
UGC08286,4.73,4658.597,positive,81.3,44.171178385911325,2.3876857740763766,0.5883084577114429,mid_disk
UGC08286,5.2,4871.1375,positive,81.6,42.27791976907094,2.725230044939012,0.6467661691542289,outer_disk
UGC08286,5.67,5058.301799999999,positive,82.1,41.01351240749809,3.007120350522041,0.705223880597015,outer_disk
UGC08286,6.15,5344.785000000002,positive,82.9,39.08484360976771,3.498754602733002,0.7649253731343285,outer_disk
UGC08286,6.62,5462.978400000001,positive,83.2,38.20028272146687,3.743659395957517,0.8233830845771145,edge
UGC08286,7.1,5418.8115,positive,83.5,39.41368417187107,3.4882690882194565,0.8830845771144279,edge
UGC08286,7.57,5554.3616,positive,83.8,38.315511219348224,3.7834230106512035,0.9415422885572141,edge
UGC08286,8.04,5661.846399999999,positive,84.3,38.00846747765556,3.9191994482237686,1.0,edge
UGC08490,0.34,727.8749999999998,positive,38.8,27.88485251888559,0.9360953746632111,0.03349753694581281,core
UGC08490,0.68,897.7695999999999,positive,50.1,40.152713482403655,0.5568459889728602,0.06699507389162562,core
UGC08490,1.02,1537.3567000000005,positive,60.2,45.68022876475117,0.7367465393526658,0.10049261083743842,core
UGC08490,1.36,2362.9000000000005,positive,68.2,47.83659686892453,1.0325825707718261,0.13399014778325125,core
UGC08490,1.69,2994.2635999999998,positive,72.8,48.01641802550457,1.2987050006237049,0.16650246305418717,core
UGC08490,2.03,3406.8034,positive,75.3,47.5740118131738,1.5052461318862578,0.19999999999999998,core
UGC08490,2.37,3670.1598,positive,76.6,46.87643544468799,1.6702282087714377,0.23349753694581282,inner_disk
UGC08490,2.7,3897.897499999999,positive,77.6,46.08538271512997,1.8352871242841755,0.2660098522167488,inner_disk
UGC08490,3.05,4141.368,positive,78.5,44.954221158863376,2.0492873903572804,0.3004926108374384,inner_disk
UGC08490,3.38,4168.675500000001,positive,78.2,44.11988780584103,2.1415552888178127,0.33300492610837434,inner_disk
UGC08490,3.72,4280.602199999999,positive,78.8,43.91853595009743,2.219264989518558,0.3665024630541872,inner_disk
UGC08490,4.06,4372.576000000001,positive,79.2,43.58972355957307,2.3012782727318664,0.39999999999999997,inner_disk
UGC08490,4.39,4490.9324,positive,79.2,42.21027836913659,2.520577675034893,0.4325123152709359,mid_disk
UGC08490,4.74,4610.1643,positive,79.2,40.77346808894234,2.7730716906117805,0.46699507389162564,mid_disk
UGC08490,5.08,4675.560599999999,positive,78.8,39.16477243646387,3.048193097840677,0.5004926108374385,mid_disk
UGC08490,5.41,4773.4914,positive,78.5,37.26605157512666,3.4372362482579764,0.5330049261083744,mid_disk
UGC08490,5.75,5076.385899999999,positive,80.1,36.60087567258466,3.789410701106379,0.5665024630541872,mid_disk
UGC08490,6.09,5103.632,positive,80.1,36.22675806637961,3.8888430010256183,0.6,mid_disk
UGC08490,6.42,5159.549499999999,positive,80.1,35.44658657755355,4.106415999547937,0.6325123152709359,outer_disk
UGC08490,6.77,5202.077499999999,positive,80.1,34.84153412236608,4.285310344685557,0.6669950738916256,outer_disk
UGC08490,7.11,5199.4791000000005,positive,79.8,34.18422004375703,4.4494720814293895,0.7004926108374384,outer_disk
UGC08490,7.44,5182.2307,positive,79.8,34.435581888505965,4.370205816398977,0.7330049261083744,outer_disk
UGC08490,7.78,5154.758,positive,79.5,34.13930286341535,4.4228171450340295,0.7665024630541872,outer_disk
UGC08490,8.12,5236.5023,positive,79.5,32.92032350995354,4.831846286732604,0.7999999999999999,outer_disk
UGC08490,8.46,5140.3694,positive,78.8,32.696645087837375,4.8082599970479025,0.8334975369458129,edge
UGC08490,8.8,5008.763100000001,positive,77.9,32.5522180503879,4.72682277464314,0.8669950738916257,edge
UGC08490,9.13,4946.7159,positive,77.2,31.829610428027543,4.882635700799144,0.8995073891625617,edge
UGC08490,9.47,5053.671799999999,positive,77.6,31.114115767606187,5.220259682950376,0.9330049261083744,edge
UGC08490,9.77,4915.030999999999,positive,76.6,30.863068544783424,5.159980431041993,0.9625615763546798,edge
UGC08490,10.15,5074.509999999999,positive,77.6,30.777426793024787,5.357096859329638,1.0,edge
UGC08550,0.49,322.94200000000006,positive,25.0,17.379815879346936,1.0691390395222116,0.09141791044776118,core
UGC08550,0.97,1076.5500000000002,positive,42.5,27.012959852633696,1.4753323283541186,0.18097014925373134,core
UGC08550,1.47,1363.9678,positive,48.0,30.659944553113597,1.4509798706895356,0.27425373134328357,inner_disk
UGC08550,1.95,1483.1638000000005,positive,49.2,30.61823312995053,1.5820815504436274,0.3638059701492537,inner_disk
UGC08550,2.44,1763.4815,positive,50.4,27.868952258741267,2.270542444524987,0.4552238805970149,mid_disk
UGC08550,2.92,2027.654,positive,51.6,25.197341129571587,3.193628663140686,0.544776119402985,mid_disk
UGC08550,3.41,2242.3672,positive,53.2,24.24608834430824,3.81437481033312,0.6361940298507462,outer_disk
UGC08550,3.89,2463.1914,positive,55.1,23.9336290603828,4.300124681705517,0.7257462686567164,outer_disk
UGC08550,4.39,2701.3947,positive,57.8,25.28725568344656,4.224590750764762,0.8190298507462686,edge
UGC08550,4.88,2562.7674999999995,positive,57.3,26.842550176911285,3.5568181423897234,0.9104477611940298,edge
UGC08550,5.36,2578.0635,positive,57.5,26.984930980085903,3.5403890349518985,1.0,edge
UGC08699,0.22,-2566.2973999999995,negative,152.0,160.21952877224425,-0.09997147130831445,0.008560311284046693,core
UGC08699,0.43,-28074.373000000007,negative,167.0,236.56579000354216,-0.5016561993145053,0.016731517509727626,core
UGC08699,0.65,-35048.28660000001,negative,179.0,259.01599680328627,-0.5224125695204516,0.02529182879377432,core
UGC08699,0.87,-30744.90460000001,negative,188.0,257.077623685921,-0.4652052380968045,0.03385214007782101,core
UGC08699,1.08,-24221.75649999999,negative,195.0,249.4929988997687,-0.3891247972093131,0.04202334630350195,core
UGC08699,1.31,-18606.912399999997,negative,199.0,241.26316005557084,-0.3196629398445837,0.0509727626459144,core
UGC08699,1.52,-13657.218099999998,negative,202.0,233.36927411293885,-0.25076960406803683,0.059143968871595336,core
UGC08699,1.73,-10465.240899999995,negative,202.0,226.4271205045897,-0.20412318802246976,0.06731517509727626,core
UGC08699,1.96,-7957.871400000004,negative,202.0,220.82090344892623,-0.16319864622751135,0.07626459143968872,core
UGC08699,2.17,-7142.635300000002,negative,200.0,217.12354846952925,-0.15151115873235876,0.08443579766536966,core
UGC08699,2.39,-7155.228599999995,negative,196.0,213.47418719835892,-0.15701197487574423,0.09299610894941635,core
UGC08699,2.6,-6808.138500000001,negative,193.0,209.89792400116775,-0.15452974777288367,0.10116731517509728,core
UGC08699,2.83,-6307.892100000012,negative,189.0,205.0094927070452,-0.1500846628312624,0.11011673151750974,core
UGC08699,3.04,-6187.827600000004,negative,184.0,200.10953900301703,-0.15452637699399158,0.11828793774319067,core
UGC08699,5.87,2359.7099000000017,positive,170.0,162.91190901834034,0.08891047878937847,0.2284046692607004,inner_disk
UGC08699,6.08,3165.311000000001,positive,172.0,162.5382693398696,0.11981332608896686,0.23657587548638134,inner_disk
UGC08699,6.3,3946.2022,positive,174.0,162.264591947843,0.14987590219929456,0.245136186770428,inner_disk
UGC08699,6.52,4697.337800000001,positive,176.0,162.1069467974769,0.1787510248523991,0.2536964980544747,inner_disk
UGC08699,6.74,5454.727099999996,positive,178.0,161.95453960911377,0.20796333626160093,0.2622568093385214,inner_disk
UGC08699,6.95,6212.672999999995,positive,180.0,161.82498879962887,0.2372396770392027,0.2704280155642024,inner_disk
UGC08699,7.16,6922.861999999994,positive,182.0,161.8676558179552,0.2642198976242937,0.2785992217898833,inner_disk
UGC08699,7.39,7200.4591,positive,183.0,162.13741363423804,0.27390105549753047,0.2875486381322957,inner_disk
UGC08699,7.6,7369.147000000004,positive,184.0,162.74782026190087,0.27821904701173844,0.29571984435797666,inner_disk
UGC08699,7.82,7494.585100000004,positive,185.0,163.4943879770801,0.28037668431401735,0.3042801556420234,inner_disk
UGC08699,8.03,7603.8776,positive,186.0,164.29279472940985,0.2817072880493458,0.3124513618677043,inner_disk
UGC08699,8.26,7680.217500000002,positive,187.0,165.1931672315777,0.28144229226789447,0.32140077821011676,inner_disk
UGC08699,8.47,7428.785900000003,positive,187.0,165.95244529683796,0.26974321524973194,0.3295719844357977,inner_disk
UGC08699,8.68,7630.736499999999,positive,188.0,166.47301132616062,0.2753460089606552,0.3377431906614786,inner_disk
UGC08699,8.91,7570.099900000001,positive,188.0,166.6550332273226,0.2725616450244235,0.34669260700389104,inner_disk
UGC08699,9.53,7885.034899999995,positive,187.0,164.5720665848248,0.29113295896249675,0.37081712062256805,inner_disk
UGC08699,9.78,8337.7074,positive,187.0,163.1909697256561,0.31307933584868497,0.38054474708171204,inner_disk
UGC08699,9.99,8418.0438,positive,186.0,161.79603270785103,0.3215699398259364,0.388715953307393,inner_disk
UGC08699,10.21,8959.171000000002,positive,186.0,160.11504926146074,0.34946486556508227,0.3972762645914397,inner_disk
UGC08699,11.46,10472.5402,positive,182.0,150.5040192154349,0.4623340081595977,0.44591439688715956,mid_disk
UGC08699,13.39,12072.0226,positive,177.0,138.76951178122664,0.6268908328261319,0.521011673151751,mid_disk
UGC08699,15.21,13572.4988,positive,175.0,130.58522581057937,0.7959242248873142,0.5918287937743191,mid_disk
UGC08699,17.13,16157.9072,positive,177.0,123.17099009101128,1.0650457032337184,0.6665369649805447,outer_disk
UGC08699,19.06,18719.8503,positive,180.0,116.96217208995394,1.3683951353251638,0.7416342412451361,outer_disk
UGC08699,20.99,20276.1852,positive,181.0,111.7354679589252,1.6240677594993238,0.8167315175097276,edge
UGC08699,22.92,21654.5343,positive,182.0,107.09559141253202,1.888015960499363,0.8918287937743191,edge
UGC08699,25.7,23373.943,positive,183.0,100.57363968754436,2.31080684963021,1.0,edge
UGC08837,0.52,-85.24889999999998,negative,7.31,11.776459569836767,-0.6146944514547356,0.12380952380952381,core
UGC08837,1.05,-83.26599999999999,negative,14.6,17.217026456389036,-0.28089978611862654,0.25,inner_disk
UGC08837,1.57,9.64310000000006,positive,21.0,20.769133347349857,0.02235527007913879,0.3738095238095238,inner_disk
UGC08837,2.09,63.45760000000007,positive,28.1,26.94721506946497,0.08738881810484972,0.49761904761904757,mid_disk
UGC08837,2.63,300.0682999999997,positive,35.3,30.75746576036459,0.31718965854588715,0.6261904761904762,outer_disk
UGC08837,3.15,781.3967,positive,43.0,32.674199301589624,0.7319167147572512,0.75,outer_disk
UGC08837,3.68,1043.2655,positive,46.6,33.590095266313256,0.9246393561255504,0.8761904761904762,edge
UGC08837,4.2,1111.1414,positive,48.0,34.53778510559124,0.9314946465574377,1.0,edge
UGC09037,2.43,-14890.193000000005,negative,62.2,136.96361925708595,-0.7937612242592675,0.0869098712446352,core
UGC09037,3.65,-14358.574099999994,negative,88.2,148.78781569738834,-0.6485994522828699,0.13054363376251787,core
UGC09037,4.86,-11547.076800000004,negative,107.0,151.64457392204972,-0.502132468091253,0.1738197424892704,core
UGC09037,6.08,-9089.505000000005,negative,120.0,153.2628624292265,-0.3869602616147085,0.21745350500715308,inner_disk
UGC09037,7.29,-10553.492099999996,negative,124.0,161.02637082167627,-0.40700728187421764,0.2607296137339056,inner_disk
UGC09037,8.51,-9199.542399999998,negative,128.0,159.9485617315767,-0.35958829532535724,0.3043633762517883,inner_disk
UGC09037,9.73,-7358.750499999998,negative,133.0,158.26481131319116,-0.2937888773684486,0.347997138769671,inner_disk
UGC09037,10.96,-5819.796500000004,negative,138.0,157.682581473034,-0.23406709027722308,0.39198855507868385,inner_disk
UGC09037,12.19,-4468.041699999994,negative,143.0,157.8513278373039,-0.17931670034488867,0.4359799713876967,mid_disk
UGC09037,13.41,-2769.510600000001,negative,146.0,155.19507273106322,-0.11498658450695252,0.4796137339055794,mid_disk
UGC09037,14.55,-1359.7477000000035,negative,148.0,152.52458064194113,-0.058449211087343564,0.5203862660944206,mid_disk
UGC09037,15.78,1022.8983000000007,positive,154.0,150.64229718110383,0.045075297045004674,0.5643776824034334,mid_disk
UGC09037,17.0,3414.687800000004,positive,158.0,146.79683988424273,0.1584592477155723,0.6080114449213162,outer_disk
UGC09037,18.23,5091.026799999996,positive,159.0,142.09142549781112,0.25215619404586403,0.652002861230329,outer_disk
UGC09037,19.46,6619.276300000001,positive,160.0,137.7705472878728,0.34873677129602826,0.695994277539342,outer_disk
UGC09037,20.69,6439.989399999999,positive,158.0,136.10294118791114,0.34765632233011134,0.7399856938483548,outer_disk
UGC09037,21.92,6345.551100000001,positive,155.0,132.96408876083797,0.35892244921729444,0.7839771101573677,outer_disk
UGC09037,23.14,7609.120699999999,positive,156.0,129.33243715325247,0.4549037847125494,0.8276108726752504,edge
UGC09037,24.28,7563.321599999999,positive,154.0,127.09318785835848,0.4682394716655784,0.8683834048640916,edge
UGC09037,25.51,7294.4048,positive,150.0,123.31096950393342,0.4797184657395063,0.9123748211731044,edge
UGC09037,26.73,4673.781999999999,positive,141.0,123.3175494404588,0.3073397119709863,0.9560085836909871,edge
UGC09037,27.96,8105.3195,positive,152.0,122.46910018449552,0.5404021707109502,1.0,edge
UGC09133,0.32,43873.3839,positive,284.0,191.7879456587405,1.1927749723054635,0.002954482503923922,core
UGC09133,0.63,-8368.965899999996,negative,282.0,296.4674786549108,-0.09521769818897416,0.005816637429600221,core
UGC09133,0.95,-29027.583700000017,negative,281.0,328.6161646967477,-0.26880233729743797,0.008771119933524143,core
UGC09133,1.26,-36515.30299999999,negative,280.0,338.99159724099354,-0.31775840159425933,0.011633274859200442,core
UGC09133,1.58,-39513.27599999998,negative,280.0,343.38502588202647,-0.33510455599588285,0.014587757363124365,core
UGC09133,1.89,-40034.94409999999,negative,279.0,343.33066291841743,-0.33963625407773085,0.017449912288800662,core
UGC09133,2.21,-39242.78020000001,negative,279.0,342.1750724409948,-0.33516837373175273,0.020404394792724587,core
UGC09133,2.52,-37977.3957,negative,279.0,340.32101859861666,-0.32790469484978374,0.023266549718400885,core
UGC09133,2.84,-36571.65980000002,negative,279.0,338.24940472970536,-0.3196469679485593,0.026221032222324806,core
UGC09133,3.15,-36154.27399999999,negative,279.0,337.63186164815664,-0.31715590244556974,0.029083187148001108,core
UGC09133,3.47,-37327.0426,negative,279.0,339.3641740078054,-0.3241093775435929,0.03203766965192503,core
UGC09133,3.79,-38589.14640000001,negative,279.0,341.2186196560792,-0.33143603777174324,0.03499215215584895,core
UGC09133,4.1,-38682.83250000002,negative,280.0,342.17368762077547,-0.33038859475833066,0.03785430708152525,core
UGC09133,4.42,-38580.9515,negative,280.0,342.0247819968605,-0.3298054170810879,0.04080878958544917,core
UGC09133,4.73,-37628.9509,negative,280.0,340.63022605165264,-0.32430656838766614,0.04367094451112548,core
UGC09133,5.05,-35359.438599999994,negative,281.0,338.11305594430985,-0.3093011103965445,0.04662542701504939,core
UGC09133,5.36,-32806.3043,negative,282.0,335.15713374475564,-0.29205212702339306,0.049487581940725694,core
UGC09133,5.68,-30803.238099999988,negative,282.0,332.15544267706946,-0.2791988508955523,0.05244206444464961,core
UGC09133,5.99,-28531.990499999985,negative,283.0,329.5769872123962,-0.26267474056959544,0.05530421937032592,core
UGC09133,6.31,-26557.382500000007,negative,284.0,327.43454689449004,-0.24770585425751313,0.058258701874249835,core
UGC09133,6.62,-25766.996199999998,negative,284.0,326.22537638877816,-0.24211868787809981,0.06112085679992614,core
UGC09133,6.94,-24724.750100000005,negative,285.0,325.49923210354893,-0.23336298647862502,0.06407533930385007,core
UGC09133,7.57,-23138.814999999988,negative,286.0,323.93643666620767,-0.22050655923870446,0.06989197673345028,core
UGC09133,7.89,-21440.353100000008,negative,287.0,322.19458887448747,-0.2065358511515472,0.0728464592373742,core
UGC09133,8.2,-19873.429399999997,negative,287.0,319.75370115137054,-0.19437555931158265,0.0757086141630505,core
UGC09133,8.31,-18779.122999999992,negative,288.0,318.9406261359628,-0.18461016970546598,0.07672421752377435,core
UGC09133,8.52,-17933.252600000007,negative,288.0,317.61179543587485,-0.17777300766813314,0.07866309666697442,core
UGC09133,8.83,-16966.833199999994,negative,288.0,316.08674948501084,-0.16981975484115963,0.08152525159265073,core
UGC09133,9.15,-15908.112800000004,negative,288.0,314.40755843331755,-0.16092840455707494,0.08447973409657465,core
UGC09133,9.78,-12618.773,negative,289.0,310.06414336391754,-0.13125444970626257,0.09029637152617485,core
UGC09133,10.1,-10888.402400000006,negative,289.0,307.26113063646693,-0.11533175852408538,0.09325085403009878,core
UGC09133,11.04,-6342.007700000002,negative,288.0,298.8076433092032,-0.07103025281754201,0.1019296463853753,core
UGC09133,11.36,-4746.357199999999,negative,288.0,296.1255767406794,-0.05412632986743038,0.10488412888929922,core
UGC09133,11.67,-3315.0109999999986,negative,288.0,293.69884405628835,-0.03843089506324156,0.10774628381497553,core
UGC09133,13.57,1773.157600000006,positive,285.0,281.87203195776624,0.022317388073558455,0.1252885236820238,core
